raw_name,ipeds_name,canonical_event_key,notes
University of Wisconsin Madison,University of Wisconsin-Madison,20141203_Madison_Vigil_PoliceViolence,
University of Wisconsin Madison,University of Wisconsin-Madison,20141214_Madison_SymbolicDisplay_PoliceViolence,
University of Wisconsin Madison,University of Wisconsin-Madison,20150123_Madison_Blockade_PoliceViolence,
University of Wisconsin Madison,University of Wisconsin-Madison,20150214_Madison_Rally_PublicFunding,
University of Wisconsin Madison,University of Wisconsin-Madison,20150309_Madison_Rally_PoliceViolence,
University of Wisconsin Madison,University of Wisconsin-Madison,20150415_Madison_Rally_LabourAndWork,
University of Wisconsin Madison,University of Wisconsin-Madison,20150423_Madison_InformationDistribution_LabourAndWork,
University of Wisconsin Madison,University of Wisconsin-Madison,20150512_Madison_Vigil_PoliceViolence,
University of Wisconsin Madison,University of Wisconsin-Madison,20150501_Madison_Rally_LabourAndWork,
Illinois State University,Illinois State University,20151112_Normal_Rally_Campusclimate,
Illinois State University,Illinois State University,20160415_Normal_Rally_Publicfunding,
Illinois State University,Illinois State University,20151206_Wheaton_OtherForm_Faith-based,
Illinois State University,Illinois State University,20161115_Normal_Walkout_Trump(Against),
Illinois State University,Illinois State University,20161115_Normal_Rally_Trump(For),
Illinois State University,Illinois State University,20170215_Normal_Rally_Trump(Against),
Illinois State University,Illinois State University,20171015_Normal_SymbolicDisplay_PoliceViolence,
Illinois State University,Illinois State University,20171206_Normal_March_PublicFundingForHigherEd,
Illinois State University,Illinois State University,20150417_Springfield_Rally_PublicFunding,
Oberlin College,Oberlin College,20131010_Oberlin_Disruption_UniversityGovernance,
Oberlin College,Oberlin College,20160218_Oberlin_OtherForm_Universitygovernance,
Oberlin College,Oberlin College,20160429_Oberlin_Rally_Labor,
Oberlin College,Oberlin College,20170501_Oberlin_Boycott_Labour,
Oberlin College,Oberlin College,20131010_Oberlin_Disruption_UniversityGovernance,
Chapman University,Chapman University,20151112_Orange_Symbolicdisplay_Universitygovernance,
Chapman University,Chapman University,20161109_Orange_Rally_Trump(For),
Chapman University,Chapman University,20161109_Orange_Rally_Trump(Against),
Chapman University,Chapman University,20170201_Orange_Rally_Immigration(For),
Chapman University,Chapman University,20170308_Orange_March_Feminism,
Chapman University,Chapman University,20170314_Orange_Rally_OtherIssue,
Chapman University,Chapman University,20180314_Orange_Walkout_GunControl,
Chapman University,Chapman University,20180410_Orange_March_TrumpAgainst,
Chapman University,Chapman University,20180426_Orange_InformationDistribution_LabourAndWork,
Chapman University,Chapman University,20131005_Orange_OtherForm_AntiRacism,
Princeton University,Princeton University,20140501_Princeton_Rally_UniversityGovernance,
Princeton University,Princeton University,20151118_Princeton_sit-in_Universitygovernance,
Princeton University,Princeton University,20151119_Virtual_Petition_UniversityGovernance,
Princeton University,Princeton University,20151118_Princeton_Vigil_OtherIssue,
Princeton University,Princeton University,20161010_Princeton_Rally_IndigenousIssues,
Princeton University,Princeton University,20161109_Princeton_Rally_Trump(Against),
Princeton University,Princeton University,20161111_Princeton_Rally_Trump(Against),
Princeton University,Princeton University,20170201_Princeton_OtherForm_Immigration(For),
Princeton University,Princeton University,20151122_Princeton_Petition_Freespeech,
Princeton University,Princeton University,20171008_Princeton_Demonstration_OtherIssue,
Princeton University,Princeton University,20171128_Princeton_Rally_ImmigrationFor,
Princeton University,Princeton University,20180329_Princeton_Demonstration_LGBAgainst,
Princeton University,Princeton University,20131118_Princeton_March_ImmigrationFor,
Princeton University,Princeton University,20140501_Princeton_Rally_UniversityGovernance,
Princeton University,Princeton University,20141029_NewHaven_SymbolicDisplay_SexualAssault,
Princeton University,Princeton University,20141029_NewBrunswick_SymbolicDisplay_SexualAssault,
Seattle University,Seattle University,20151112_Seattle_Rally_UniversityGovernance,
Seattle University,Seattle University,20151120_Seattle_ SymbolicDisplay_TransgenderIssues,
Seattle University,Seattle University,20160303_Seattle_Rally_UniversityGovernance,
Seattle University,Seattle University,20160414_Seattle_March_Labor,
Seattle University,Seattle University,20160511_Seattle_SitIn_AntiRacism,
Seattle University,Seattle University,20160511_Seattle_Petition_AntiRacism,
Seattle University,Seattle University,20150225_Seattle_Walkout_Labor,
Seattle University,Seattle University,20150401_Seattle_Blockade_Labor,
Seattle University,Seattle University,20150414_Seattle_March_Labor,
Seattle University,Seattle University,20150415_Seattle_Rally_Labor,
Seattle University,Seattle University,20150526_Seattle_March_UniversityGovernance,
Seattle University,Seattle University,20161019_Seattle_OtherForm_Anti-racism,
Seattle University,Seattle University,20161129_Seattle_March_Labour,
Seattle University,Seattle University,20180316_Seattle_Rally_Labour,
Seattle University,Seattle University,20130320_Seattle_Rally_Environmental,
Seattle University,Seattle University,20140414_Seattle_Rally_Environmental,
Seattle University,Seattle University,20140401_Seattle_Disruption_Labor,
Seattle University,Seattle University,20140406_Seattle_NoForm_Environmental,
Brown University,Brown University,20151006_Providence_Rally_Indigenous,
Brown University,Brown University,20151112_Providence_Rally_Anti-racism,
Brown University,Brown University,20151201_Providence_Vigil_Immigration(For),
Brown University,Brown University,20151201_Providence_Vigil_Anti-war,
Brown University,Brown University,20161116_Providence_WalkOut_UniversityGovernance,
Brown University,Brown University,20170419_Providence_Rally_Envrionmental,
Brown University,Brown University,20161120_Providence_OtherForm_OtherIssue,
Brown University,Brown University,20161110_Providence_PropertyDamage_OtherIssue,
Brown University,Brown University,20170222_Virtual_Petition_IndigenousIssues,
Brown University,Brown University,20171129_Providence_Rally_OtherIssue,
Brown University,Brown University,20180211_Providence_Demonstration_CampusClimate,
Brown University,Brown University,20180418_Providence_Rally_Labor,
Brown University,Brown University,20131025_Providence_Petition_PoliceViolence,
Brown University,Brown University,20131029_Providence_Disruption_PoliceViolence,
Brown University,Brown University,20131001_Providence_Petition_Labor,
Brown University,Brown University,20131028_Providence_Vigil_PoliceViolence,
Brown University,Brown University,20131029_Providence_OtherForm_PoliceViolence,
Brown University,Brown University,20140621_Providence_Petition_Labor,
Brown University,Brown University,20140715_Providence_Rally_Labor,
Providence College,Providence College,20160216_Providence_sit-in_Universitygovernance,
Providence College,Providence College,20160203_Providence_Rally_Anti-racism,
Rhode Island School of Design,Rhode Island School of Design,20160401_Providence_Rally_Universitygovernance,
Rhode Island School of Design,Rhode Island School of Design,20130430_Providence_Sit-In_Environmental,
Washington State University,Washington State University,20151116_Pullman_Rally_Anti-racism,
Washington State University,Washington State University,20151119_Moscow_Rally_Anti-Racism,
Washington State University,Washington State University,20151116_Pullman_Rally_Anti-racism,
Washington State University,Washington State University,20160401_Pullman_Rally_Campusclimate,
Washington State University,Washington State University,20151116_Pullman_Rally_OtherIssue,
Washington State University,Washington State University,20170412_Pullman_Symbolic_Pro-life,
Washington State University,Washington State University,20170412_Pullman_PropertyDamage_AbortionAccess,
Washington State University,Washington State University,20160909_Pullman_Rally_Environmental,
Washington State University,Washington State University,20160906_Pullman_Rally_Environmental,
Washington State University,Washington State University,20161107_Pullman_Rally_Enviromental,
Washington State University,Washington State University,20161109_Pullman_Rally_Trump(for),
Washington State University,Washington State University,20161109_Pullman_Rally_Trump(against),
Washington State University,Washington State University,20161201_Pullman_Petition_Immigration(for),
Washington State University,Washington State University,20161202_Pullman_March_Immigration(for),
Washington State University,Washington State University,20170411_Pullman_Rally_Trump(against),
Washington State University,Washington State University,20170825_Pullman_SitIn_HateSpeech,
Washington State University,Washington State University,20170818_Pullman_Petition_WhiteSupremacyAgainst,
Washington State University,Washington State University,20170819_Pullman_March_WhiteSupremacyAgainst,
Washington State University,Washington State University,20170906_Pullman_Disruption_HateSpeech,
Washington State University,Washington State University,20170906_Pullman_Rally_FreeSpeech,
Washington State University,Washington State University,20171025_Pullman_March_AntiRacism,
Washington State University,Washington State University,20121003_Pullman_March_SexualAssault,
Washington State University,Washington State University,20121109_Pullman_Rally_Tuition,
Washington State University,Washington State University,20150403_Pullman_March_UniversityGov,
Wesleyan University,Wesleyan University,20170926_NewBritain_Rally_LabourAndWork,
Wesleyan University,Wesleyan University,20150921_Middletown_Petition_CampusClimate,
Wesleyan University,Wesleyan University,20151201_Middletown_March_Anti-Racism,
Wesleyan University,Wesleyan University,20151119_Middletown_Rally_UniversityGovernance,
Wesleyan University,Wesleyan University,20150901_Middletown_Petition_UniversityGovernance,
Wesleyan University,Wesleyan University,20160425_Middletown_Rally_AnimalRights,
Wesleyan University,Wesleyan University,20151112_Middletown_Sit-in_Anti-Racism,
Wesleyan University,Wesleyan University,20161010_Middletown_Blockade_UniversityGovernance,
Wesleyan University,Wesleyan University,20161109_Middletown_Petition_ImmigrationFor,
Wesleyan University,Wesleyan University,20170424_Middletown_March_LabourAndWork,
Wesleyan University,Wesleyan University,20170501_Middletown_Petition_ImmigrationFor,
Wesleyan University,Wesleyan University,20180413_Middletown_SitIn_Prison,
Wesleyan University,Wesleyan University,20170926_NewBritain_Rally_LabourAndWork,
Wesleyan University,Wesleyan University,20120801_Middletown_Petition_Labour,
Wesleyan University,Wesleyan University,20130921_Middletown_March_Labor,
Wesleyan University,Wesleyan University,20140416_Middletown_Demonstration_SexualViolence,
Wesleyan University,Wesleyan University,20140416_Middletown_InformationDistribution_SexualViolence,
Wesleyan University,Wesleyan University,20140919_Middletown_SymbolicDisplay_SexualAssault,
Wesleyan University,Wesleyan University,20140920_Middletown_Vigil_SexualAssault,
Wesleyan University,Wesleyan University,20141024_Middletown_SymbolicDisplay_Environmental,
Wesleyan University,Wesleyan University,20141208_Middletown_March_PoliceViolence,
Wesleyan University,Wesleyan University,20150213_Middletown_Vigil_Environmental,
Wesleyan University,Wesleyan University,20150504_Middletown_Rally_PoliceViolence,
Wesleyan University,Wesleyan University,20140930_Ithaca_Rally_SexualAssault,
Seton Hall University,Seton Hall University,20151111_SouthOrange_Demonstration_AntiRacism,
Seton Hall University,Seton Hall University,20161109_SouthOrange_OtherForm_Trump(Against),
Seton Hall University,Seton Hall University,20170131_SouthOrange_Vigil_Immigration(For),
Stanford University,Stanford University,20151112_Stanford_Rally_AntiRacism,
Stanford University,Stanford University,20151117_Stanford_Rally_FaithBasedDiscrimination,
Stanford University,Stanford University,20151118_Stanford_Rally_AntiRacism,
Stanford University,Stanford University,20160101_Stanford_Petition_Immigration,
Stanford University,Stanford University,20160303_Stanford_Rally_FarRight,
Stanford University,Stanford University,20160408_Stanford_Rally_UniversityGovernance,
Stanford University,Stanford University,20160605_Stanford_Petition_SexualAssault,
Stanford University,Stanford University,20151116_Stanford_Occupation_UniversityGovernance,
Stanford University,Stanford University,20151119_Stanford_March_UniversityGovernance,
Stanford University,Stanford University,20151120_Stanford_Rally_UniversityGovernance,
Stanford University,Stanford University,20161007_Stanford_InformationDistribution_Anti-war,
Stanford University,Stanford University,20161110_Stanford_Rally_IndigenousIssues,
Stanford University,Stanford University,20161115_Stanford_Walkout_Immigration(For),
Stanford University,Stanford University,20161115_Stanford_Petition_Immigration(For),
Stanford University,Stanford University,20170101_Stanford_OtherForm_Immigration(For),
Stanford University,Stanford University,20170101_Stanford_Petition_Immigration(For),
Stanford University,Stanford University,20170120_Stanford_March_Trump(Against),
Stanford University,Stanford University,20170301_Stanford_Rally_OtherIssue,
Stanford University,Stanford University,20170427_Stanford_Disruption_Immigration(For),
Stanford University,Stanford University,20170501_Stanford_Rally_Labour,
Stanford University,Stanford University,20171014_Stanford_OtherForm_Prison,
Stanford University,Stanford University,20171106_Stanford_Petition_Universitygovernance,
Stanford University,Stanford University,20171105_Stanford_OtherForm_Universitygovernance,
Stanford University,Stanford University,20171115_Stanford_March_IndigenousIssues,
Stanford University,Stanford University,20180222_Stanford_Rally_Anti-Racism,
Stanford University,Stanford University,20180223_Stanford_OtherForm_SexualAssault,
Stanford University,Stanford University,20180314_Stanford_Rally_GunControl,
Stanford University,Stanford University,20180612_Stanford_Petition_Labor,
Stanford University,Stanford University,20170803_PaloAlto_Picketing_UniversityGovernance,
Stanford University,Stanford University,20140505_Stanford_Rally_CultralAppropriation,
Marquette University,Marquette University,20151112_Milwaukee_SymbolicDisplay_CampusClimate,
Marquette University,Marquette University,20151110_Milwaukee_March_Anti-War,
Marquette University,Marquette University,20161013_Milwaukee_SymbolicDisplay_ProLife,
Marquette University,Marquette University,20161014_Milwaukee_SymbolicDisplay_AbortionAccess,
Marquette University,Marquette University,20161027_Milwaukee_UniversityGovernance,
Marquette University,Marquette University,20161027_Milwaukee_LGBSexualOrientationFor,
Marquette University,Marquette University,20161110_Milwaukee_Rally_TrumpAgainst,
Marquette University,Marquette University,20161116_Milwaukee_March_UniversityGovernance,
Marquette University,Marquette University,20170126_Milwaukee_Vigil_AbortionAccess,
Marquette University,Marquette University,20170127_Milwaukee_March_AbortionAccess,
Marquette University,Marquette University,20170423_Milwaukee_March_PublicFundingForHigherEducation,
Marquette University,Marquette University,20170908_Milwaukee_Rally_Trump(Against),
Marquette University,Marquette University,20141208_Milwaukee_Picketing_LGBSexualOrientationAgainst,
Marquette University,Marquette University,20141208_Miswaukee_Rally_LGBSexualOrientationFor,
Marquette University,Marquette University,20141222_Milwaukee_Rally_FreeSpeech,
Marquette University,Marquette University,20141222_Milwaukee_Rally_LGBSexualOrientationFor,
Marquette University,Marquette University,20150211_Milwaukee_March_TuitionFeesFinancialAid,
Marquette University,Marquette University,20150330_Milwaukee_March_ImmigrationFor,
Cerritos College,Cerritos College,20160505_Monterey_Rally_MassIncarceration,
Cerritos College,Cerritos College,20170328_Norwalk_Demonstration_Abortion(Against),
Cerritos College,Cerritos College,20170328_Norwalk_Demonstration_AbortionAccess,
Cerritos College,Cerritos College,20170508_Norwalk_Demonstration_Abortion(Against),
Cerritos College,Cerritos College,20170508_Norwalk_Demonstration_AbortionAccess,
West Virginia University,West Virginia University,20151112_Morgantown_March_Tuition,
West Virginia University,West Virginia University,20160212_Morgantown_Rally_Labor,
West Virginia University,West Virginia University,20151112_Morgantown_Rally_Labor,
West Virginia University,West Virginia University,20170209_Morgantown_Rally_TrumpAgainst,
West Virginia University,West Virginia University,20170209_Morgantown_Rally_ImmigrationFor,
West Virginia University,West Virginia University,20170918_Morganrown_Demonstration_TrumpAgainst,
West Virginia University,West Virginia University,20171004_Morgantown_SymbolicDisplay_PoliceViolence,
West Virginia University,West Virginia University,20180324_Morgantown_March_GunControl,
West Virginia University,West Virginia University,20130927_Morgantown_March_AbortionAccess,
West Virginia University,West Virginia University,20130927_Morgantown_March_ProLife,
University of Idaho,University of Idaho,20151116_Pullman_Rally_Anti-racism,
University of Idaho,University of Idaho,20151119_Moscow_Rally_Anti-Racism,
University of Idaho,University of Idaho,20151119_Moscow_Rally_Anti-Racism,
University of Idaho,University of Idaho,20161112_Moscow_Rally_TrumpAgainst,
University of Idaho,University of Idaho,20161112_Moscow_UnknownForm_TrumpFor,
University of Idaho,University of Idaho,20170204_Moscow_Rally_ImmigrationFor,
University of Idaho,University of Idaho,20170901_Moscow_Demonstration_TrumpAgainst,
University of Idaho,University of Idaho,20180330_Moscow_March_PoliceViolence,
University of Idaho,University of Idaho,20150329_Moscow_March_LabourAndWork,
University of Toledo,University of Toledo,20150828_Toledo_March_PoliceViolence,
University of Toledo,University of Toledo,20170130_Toledo_March_Immigration(For),
University of Toledo,University of Toledo,20170405_Toledo_Rally_Labour,
University of Toledo,University of Toledo,20121101_Toledo_OtherForm_AbortionAccess,
University of Toledo,University of Toledo,20130415_Virtual_Petition_AbortionAccess,
University of Toledo,University of Toledo,20130419_Toledo_Rally_AbortionAccess,
University of Toledo,University of Toledo,20130916_Toledo_ProLife,
University of Toledo,University of Toledo,20130916_Toledo_AbortionAccess,
Northwestern University,Northwestern University,20160101_Evanston_March_LabourandWork,
Northwestern University,Northwestern University,20151006_Virtual_Petition_UniversityGovernance,
Northwestern University,Northwestern University,20151101_Evanston_Rally_UniversityGovernance,
Northwestern University,Northwestern University,20151009_Evanston_Petition_Environmental,
Northwestern University,Northwestern University,20151113_Evanston_Rally_AntiRacism,
Northwestern University,Northwestern University,20151115_Evanston_OtherForm_AntiRacism,
Northwestern University,Northwestern University,20151127_Evanston_OtherForm_AntiRacism,
Northwestern University,Northwestern University,20151012_Evanston_OtherForm_OtherIssue,
Northwestern University,Northwestern University,20151120_Evanston_Rally_Environmental,
Northwestern University,Northwestern University,20151123_Evanston_Petition_LabourandWork,
Northwestern University,Northwestern University,20160101_Evanston_March_LabourandWork,
Northwestern University,Northwestern University,20140304_Evanston_Occupation_SexualAssault,
Vanderbilt University,Vanderbilt University,20151111_Nashville_Demonstration_Anti-racism,
Vanderbilt University,Vanderbilt University,20151112_Nashville_Demonstration_Anti-racism,
Vanderbilt University,Vanderbilt University,20151116_Nashville_OtherForm_UniversityGovernance,
Vanderbilt University,Vanderbilt University,20151201_Nashville_March_PoliceViolence,
Vanderbilt University,Vanderbilt University,20151111_Nashville_Petition_HateSpeech,
Vanderbilt University,Vanderbilt University,20161011_Nashville_Disruption_Anti-Racism,
Vanderbilt University,Vanderbilt University,20161116_Nashville_Occupation_ImmigrationFor,
Vanderbilt University,Vanderbilt University,20130927_Nashville_Vigil_SexualAssault,
Vanderbilt University,Vanderbilt University,20141201_Nashville_Rally_PoliceViolence,
Vanderbilt University,Vanderbilt University,20150117_Nashville_Rally_FaithBasedDiscrimination,
Vanderbilt University,Vanderbilt University,20150117_Nashville_Rally_FreeSpeech,
Mississippi State University,Mississippi State University,20160413_Starkville_sit-in_racializedsymbols,
Mississippi State University,Mississippi State University,20160413_MississippiState_Occupation_UniversityGovernance,
Mississippi State University,Mississippi State University,20151013_Starkville_Rally_LGB+(Against),
Mississippi State University,Mississippi State University,20151013_Starksville_Information_LGB+(For),
Mississippi State University,Mississippi State University,20160412_Starkville_Rally_LGB+(For),
Mississippi State University,Mississippi State University,20151015_Starkville_LGB+(For),
Mississippi State University,Mississippi State University,20140304_Starkville_NoForm_LGB+,
Mississippi State University,Mississippi State University,20150407_MississippiState_OtherForm,
Mississippi State University,Mississippi State University,20150407_MississippiState_Demonstration_HateSpeech,
Pennsylvania State University,Pennsylvania State University-Main Campus,20151112_StateCollege_Rally_Campusclimate,
Pennsylvania State University,Pennsylvania State University-Main Campus,20170209_Philadelphia_Rally_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,20161021_UniversityPark_Rally_TrumpFor,
Pennsylvania State University,Pennsylvania State University-Main Campus,20161021_UniversityPark_Demonstration_TrumpAgainst,
Pennsylvania State University,Pennsylvania State University-Main Campus,20161101_UniversityPark_Rally_TrumpAgainst,
Pennsylvania State University,Pennsylvania State University-Main Campus,20161101_UniversityPark_Demonstration_TrumpFor,
Pennsylvania State University,Pennsylvania State University-Main Campus,20170222_UniversityPark_OtherForm_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,20161206_Virtual_Petition_ImmigrationFor,
Pennsylvania State University,Pennsylvania State University-Main Campus,20161020_WestChester_Strike_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,20161115_StateCollege_Walkout_Trump(Against),
Pennsylvania State University,Pennsylvania State University-Main Campus,20161115_StateCollege_Rally_Environmental,
Pennsylvania State University,Pennsylvania State University-Main Campus,20170121_StateCollege_Rally_Feminism,
Pennsylvania State University,Pennsylvania State University-Main Campus,20170128_StateCollege_Rally_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,20170129_StateCollege_Rally_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,20170129_StateCollege_Demonstration_Trump(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,20170206_StateCollege_Vigil_Trump(Against),
Pennsylvania State University,Pennsylvania State University-Main Campus,20170206_StateCollege_Demonstration_Trump(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,20170302_StateCollege_Demonstration_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,20170726_StateCollege_Rally_SocialServices,
Pennsylvania State University,Pennsylvania State University-Main Campus,20171206_UniversityPark_March_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,20180214_UniversityPark_Rally_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,20141204_CentreCounty_Rally_PoliceViolence,
Pennsylvania State University,Pennsylvania State University-Main Campus,20140421_StateCollege_NoForm_TraditionalFamily,
Pennsylvania State University,Pennsylvania State University-Main Campus,20140421_StateCollege_NoForm_LGB+,
Florida State University,Florida State University,20180221_Tallahassee_March_GunControl,
Florida State University,Florida State University,20180221_Tallahassee_Rally_GunControl,
Florida State University,Florida State University,20180324_Tallahassee_March_GunControl,
Florida State University,Florida State University,20151104_Tallahassee_Rally_Affirmativeaction(For),
Florida State University,Florida State University,20160112_Tallahassee_Rally_Policeviolence,
Florida State University,Florida State University,20160210_Tallahassee_Rally_Anti-Trump,
Florida State University,Florida State University,20160216_Tallahassee_Rally_Anti-Trump,
Florida State University,Florida State University,20160216_Tallahassee_Rally_Trump(For),
Florida State University,Florida State University,20160923_Tallahassee_Rally_PoliceViolence,
Florida State University,Florida State University,20160923_Tallahassee_Rally_FarRight(Against),
Florida State University,Florida State University,20180221_Tallahassee_March_GunControl,
Florida State University,Florida State University,20180324_Tallahassee_March_GunControl,
Florida State University,Florida State University,20130905_Tallahassee_Rally_Labor,
Middle Tennessee State University,Middle Tennessee State University,20151123_Murfreesboro_SymbolicDisplay_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,20160224_Murfreesboro_Blockade_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,20160324_Murfreesboro_March_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,20160927_Murfreesboro_Demonstration_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,20170209_Murfreesboro_Rally_OtherIssue,
Middle Tennessee State University,Middle Tennessee State University,20170209_Murfreesboro_Demonstration_OtherIssue,
University of New Mexico,University of New Mexico-Main Campus,20160429_Albuquerque_March_IndigenousIssues,
University of New Mexico,University of New Mexico-Main Campus,20151112_Albuquerque_Rally_Labor,
University of New Mexico,University of New Mexico-Main Campus,20160201_Albuquerque_Petition_UniversityGovernance,
University of New Mexico,University of New Mexico-Main Campus,20160206_Albuquerque_Rally_SexualAssult,
University of New Mexico,University of New Mexico-Main Campus,20160707_Albuquerque_Rally_Policeviolence,
University of New Mexico,University of New Mexico-Main Campus,20160725_Albuquerque_Petition_Indigenous,
University of New Mexico,University of New Mexico-Main Campus,20160908_Albuquerque_Rally_Indigenous,
University of New Mexico,University of New Mexico-Main Campus,20160922_Albuquerque_Rally_Policeviolence,
University of New Mexico,University of New Mexico-Main Campus,20161109_Albuquerque_March_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,20161113_Albuquerque_Petition_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,20161116_Albuquerque_March_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,20170108_Albuquerque_Petition_FarRight(Against),
University of New Mexico,University of New Mexico-Main Campus,20170120_Albuquerque_Walkout_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,20170127_Albuquerque_FarRight(Against),
University of New Mexico,University of New Mexico-Main Campus,20151112_Albuquerque_Rally_OtherIssue,
University of New Mexico,University of New Mexico-Main Campus,20170813_Albuquerque_Rally_WhiteSupremacyAgainst,
University of New Mexico,University of New Mexico-Main Campus,20170905_Albuquerque_March_ImmigrationFor,
University of New Mexico,University of New Mexico-Main Campus,20170921_Albuquerque_SymbolicDisplay_AffirmativeActionAgainst,
University of New Mexico,University of New Mexico-Main Campus,20170922_Albuquerque_March_PoliceViolence,
University of New Mexico,University of New Mexico-Main Campus,20131111_Albuquerque_Rally_Immigration(For),
University of New Mexico,University of New Mexico-Main Campus,20131114_Albuquerque_Demonstration_ProLife,
University of New Mexico,University of New Mexico-Main Campus,20131114_Albuquerque_Disruption_ProLife,
University of New Mexico,University of New Mexico-Main Campus,20150225_Albuquerque_Walkout_Labour,
University of New Mexico,University of New Mexico-Main Campus,20141013_Albuquerque_Rally_IndigenousIssues,
St Olaf College,St Olaf College,20170429_Northfield_Blockade_HateSpeech,
St Olaf College,St Olaf College,20151123_Northfield_Rally_PoliceViolence,
St Olaf College,St Olaf College,20160409_Northfield_OtherForm_OtherIssue,
St Olaf College,St Olaf College,20151124_Northfield_Rally_OtherIssue,
St Olaf College,St Olaf College,20170120_Northfield_Rally_Trump(Against),
St Olaf College,St Olaf College,20170424_Northfield_Sit-in_HateSpeech,
St Olaf College,St Olaf College,20170429_Northfield_Blockade_HateSpeech,
St Olaf College,St Olaf College,20171102_Northfield_Rally_AbortionAccess,
St Olaf College,St Olaf College,20180209_Northfield_Rally_UniversityGovernance,
Temple University,Temple University,20150820_ Philadelphia_Rally_UniversityGoverance,
Temple University,Temple University,20160412_ Philadelphia_Walkout_PoliceViolence,
Temple University,Temple University,20151112_Philadelphia_Rally_Labour,
Temple University,Temple University,20160311_Philadelphia_Petition_UniversityGovernance,
Temple University,Temple University,20151112_Philadelphia_March_Labour,
Temple University,Temple University,20151013_Philadelphia_Disruption_Labor,
Temple University,Temple University,20160315_Philadelphia_Rally_UniversityGovernance,
Temple University,Temple University,20160208_Philadelphia_Rally_UniversityGovernance,
Temple University,Temple University,20160221_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,20160924_Philadelphia_SymbolicDisplay_PoliceViolence,
Temple University,Temple University,20160923_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,20161003_Philadelphia_Disruption_PoliceViolence,
Temple University,Temple University,20161111_Philadelphia_March_OtherIssue,
Temple University,Temple University,20170120_Philadelphia_Walkout_Trump(Against),
Temple University,Temple University,20170215_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,20170224_Philadelphia_Demonstration_Labour,
Temple University,Temple University,20170502_Philadelphia_Rally_Labour,
Temple University,Temple University,20161109_Philadelphia_Rally_Trump(Against),
Temple University,Temple University,20161109_Philadelphia_March_Trump(Against),
Temple University,Temple University,20171010_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,20140310_Philadelphia_SitIn_UniversityGovernance,
Temple University,Temple University,20140416_Philadelphia_March_UniversityGovernance,
Temple University,Temple University,20140417_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,20140428_Philadelphia_SitIn_UniversityGovernance,
University of South Florida,University of South Florida-Main Campus,20160212_Tampa_Rally_Anti-Trump,
University of South Florida,University of South Florida-Main Campus,20160926_Tampa_Rally_FarRight(Against),
University of South Florida,University of South Florida-Main Campus,20170120_Tampa_Demonstration_Trump(Against),
University of South Florida,University of South Florida-Main Campus,20170120_Tampa_Demonstration_Trump(For),
University of South Florida,University of South Florida-Main Campus,20170130_Tampa_Rally_Immigration(For),
University of South Florida,University of South Florida-Main Campus,20171030_Tampa_March_SexualAssault,
Towson University,Towson University,20120828_CollegePark_Petition_LGB+(For),
Towson University,Towson University,20150826_Towson_Rally_Policeviolence,
Towson University,Towson University,20160422_Towson_Rally,
Towson University,Towson University,20161114_Towson_Rally_Trump(Against),
Towson University,Towson University,20161116_Towson_March_Immigration(For),
Towson University,Towson University,20161121_Towson_Petition_Immigration(For),
Towson University,Towson University,20171107_Towson_March_Universitygovernance,
Towson University,Towson University,20120828_Towson_Petition_LGB,
Towson University,Towson University,20120916_Towson_Petition_AntiRacism,
Towson University,Towson University,20130402_Towson_Rally_OtherIssue,
University of Utah,University of Utah,20161104_SaltLakeCity_Rally_SexualAssault,
University of Utah,University of Utah,20161110_SaltLakeCity_March_Trump(Against),
University of Utah,University of Utah,20171121_SaltLakeCity_Rally_Tuition,
University of Utah,University of Utah,20180405_SaltLakeCity_March_SexualAssault,
University of Utah,University of Utah,20170828_Virtual-UniversityofUtah_Petition_HateSpeech,
University of Utah,University of Utah,20160118_SaltLakeCity_March_Memorials,
University of Utah,University of Utah,20151120_SaltLakeCity_March_Anti-Racism,
University of Utah,University of Utah,20151112_SaltLakeCity_March_PublicFunding,
